,course_code_char,course_code_num,course_name,days,start_time,end_time,professor,professor_rate,professor_lev_diff,sql_text
119,MESAS,102\-1,Introduction to South Asian Civilizations,TuTh,10:00:00,11:15:00,Harshita Kamath,3.5,2.5,"('MESAS','102\-1','Introduction to South Asian Civilizations','TuTh','10:00:00','11:15:00','Harshita Kamath',3.5,2.5),"
120,MESAS,190\-1,Freshmen Seminar in MESAS,MW,10:00:00,11:15:00,Geoffrey Levin,0,0,"('MESAS','190\-1','Freshmen Seminar in MESAS','MW','10:00:00','11:15:00','Geoffrey Levin',0.0,0.0),"
121,MESAS,190\-2,Freshmen Seminar in MESAS,TuTh,16:00:00,17:15:00,Brajesh Samarth,3.5,2.5,"('MESAS','190\-2','Freshmen Seminar in MESAS','TuTh','16:00:00','17:15:00','Brajesh Samarth',3.5,2.5),"
122,MESAS,190\-3,Freshmen Seminar in MESAS,MW,16:00:00,17:15:00,Hossein Samei,4.8,1.8,"('MESAS','190\-3','Freshmen Seminar in MESAS','MW','16:00:00','17:15:00','Hossein Samei',4.8,1.8),"
123,MESAS,190\-4,Freshmen Seminar in MESAS,MW,11:30:00,12:45:00,Vincent Cornell,4.3,2.4,"('MESAS','190\-4','Freshmen Seminar in MESAS','MW','11:30:00','12:45:00','Vincent Cornell',4.3,2.4),"
124,MESAS,190\-5,Freshmen Seminar in MESAS,MW,10:00:00,11:15:00,Ruby Lal,2.3,3.4,"('MESAS','190\-5','Freshmen Seminar in MESAS','MW','10:00:00','11:15:00','Ruby Lal',2.3,3.4),"
125,MESAS,190\-6,Freshmen Seminar in MESAS,M,14:30:00,17:15:00,Craig Perry,3.6,3.6,"('MESAS','190\-6','Freshmen Seminar in MESAS','M','14:30:00','17:15:00','Craig Perry',3.6,3.6),"
126,MESAS,240\-1,Conversational Tibetan,TuTh,15:00:00,15:50:00,Tsepak Rigzin,3.5,2.5,"('MESAS','240\-1','Conversational Tibetan','TuTh','15:00:00','15:50:00','Tsepak Rigzin',3.5,2.5),"
127,MESAS,244W\-1,The Quran,MW,13:00:00,14:15:00,Devin Stewart,3.9,3.4,"('MESAS','244W\-1','The Quran','MW','13:00:00','14:15:00','Devin Stewart',3.9,3.4),"
128,MESAS,254\-1,From Pearls to Petroleum,MW,13:00:00,14:15:00,Roxani Margariti,4.2,3.2,"('MESAS','254\-1','From Pearls to Petroleum','MW','13:00:00','14:15:00','Roxani Margariti',4.2,3.2),"
129,MESAS,270\-1,Special Topics MESAS200 Level,TuTh,10:00:00,11:15:00,Yacine Addoun,3.5,2.5,"('MESAS','270\-1','Special Topics MESAS200 Level','TuTh','10:00:00','11:15:00','Yacine Addoun',3.5,2.5),"
130,MESAS,270\-2,Special Topics MESAS200 Level,TuTh,13:00:00,14:15:00,Yacine Addoun,3.5,2.5,"('MESAS','270\-2','Special Topics MESAS200 Level','TuTh','13:00:00','14:15:00','Yacine Addoun',3.5,2.5),"
131,MESAS,270\-3,Special Topics MESAS200 Level,MW,11:30:00,12:45:00,Geoffrey Levin,0,0,"('MESAS','270\-3','Special Topics MESAS200 Level','MW','11:30:00','12:45:00','Geoffrey Levin',0.0,0.0),"
132,MESAS,270\-4,Special Topics MESAS200 Level,TuTh,11:30:00,12:45:00,Petra Creamer,3.5,2.5,"('MESAS','270\-4','Special Topics MESAS200 Level','TuTh','11:30:00','12:45:00','Petra Creamer',3.5,2.5),"
133,MESAS,300W\-1,Beyond Borders Imagine MESA,MW,16:00:00,17:15:00,Roxani Margariti,4.2,3.2,"('MESAS','300W\-1','Beyond Borders Imagine MESA','MW','16:00:00','17:15:00','Roxani Margariti',4.2,3.2),"
134,MESAS,319\-1,Media Islam and Social Movements,TuTh,16:00:00,17:15:00,Sam Cherribi,4,2.3,"('MESAS','319\-1','Media Islam and Social Movements','TuTh','16:00:00','17:15:00','Sam Cherribi',4.0,2.3),"
135,MESAS,330\-1,Tibetan Culture,MW,13:00:00,14:15:00,Tsepak Rigzin,3.5,2.5,"('MESAS','330\-1','Tibetan Culture','MW','13:00:00','14:15:00','Tsepak Rigzin',3.5,2.5),"
136,MESAS,348W\-1,IsraeliPalestinian Literature,MW,14:30:00,15:45:00,Ofra Yeglin,3.2,3.6,"('MESAS','348W\-1','IsraeliPalestinian Literature','MW','14:30:00','15:45:00','Ofra Yeglin',3.2,3.6),"
137,MESAS,353\-1,PolEconof MEast  N Africa,TuTh,17:30:00,18:45:00,Sam Cherribi,4,2.3,"('MESAS','353\-1','PolEconof MEast  N Africa','TuTh','17:30:00','18:45:00','Sam Cherribi',4.0,2.3),"
138,MESAS,370\-1,Special Topics MESAS300 Level,TuTh,11:30:00,12:45:00,Courtney Freer,3.5,3,"('MESAS','370\-1','Special Topics MESAS300 Level','TuTh','11:30:00','12:45:00','Courtney Freer',3.5,3.0),"
139,MESAS,370\-2,Special Topics MESAS300 Level,TuTh,14:30:00,15:45:00,Courtney Freer,3.5,3,"('MESAS','370\-2','Special Topics MESAS300 Level','TuTh','14:30:00','15:45:00','Courtney Freer',3.5,3.0),"
140,MESAS,375W\-1,Topics In Jewish Literature,MW,11:30:00,12:45:00,Ofra Yeglin,3.2,3.6,"('MESAS','375W\-1','Topics In Jewish Literature','MW','11:30:00','12:45:00','Ofra Yeglin',3.2,3.6),"
141,MESAS,378W\-1,Caste,TuTh,13:00:00,14:15:00,Harshita Kamath,3.5,2.5,"('MESAS','378W\-1','Caste','TuTh','13:00:00','14:15:00','Harshita Kamath',3.5,2.5),"
142,MESAS,430\-1,Gender Sexuality Islam,MW,14:30:00,15:45:00,Scott Kugle,5,4,"('MESAS','430\-1','Gender Sexuality Islam','MW','14:30:00','15:45:00','Scott Kugle',5.0,4.0),"
143,MESAS,466W\-1,India The Home and the World,W,13:00:00,15:45:00,Gyanendra Pandey,3.5,2.5,"('MESAS','466W\-1','India The Home and the World','W','13:00:00','15:45:00','Gyanendra Pandey',3.5,2.5),"
144,TBT,101\-1,Elementary Tibetan I,TuTh,10:00:00,10:50:00,Tsepak Rigzin,3.5,2.5,"('TBT','101\-1','Elementary Tibetan I','TuTh','10:00:00','10:50:00','Tsepak Rigzin',3.5,2.5),"
145,RP,648\-800,Readings Psychology of Religion,MTuWThF,9:00:00,14:00:00,Keith Menhinick,3.5,2.5,"('RP','648\-800','Readings Psychology of Religion','MTuWThF','09:00:00','14:00:00','Keith Menhinick',3.5,2.5),"
146,SR,593\-1,Religion  Health Sexual  Reproductive Health,M,13:00:00,16:00:00,John Blevins,3.5,2.5,"('SR','593\-1','Religion  Health Sexual  Reproductive Health','M','13:00:00','16:00:00','John Blevins',3.5,2.5),"
147,SR,601\-1,Sociology Of Religion,M,14:30:00,17:30:00,Jonathan Calvillo,3.5,2.5,"('SR','601\-1','Sociology Of Religion','M','14:30:00','17:30:00','Jonathan Calvillo',3.5,2.5),"
148,SR,613\-1,Gender In US Religion,MW,14:30:00,15:50:00,Nichole Phillips,3.5,2.5,"('SR','613\-1','Gender In US Religion','MW','14:30:00','15:50:00','Nichole Phillips',3.5,2.5),"
149,SR,623\-1,Religion in Urban Landscape,Th,14:30:00,17:30:00,Jonathan Calvillo,3.5,2.5,"('SR','623\-1','Religion in Urban Landscape','Th','14:30:00','17:30:00','Jonathan Calvillo',3.5,2.5),"
150,SR,645\-1,Race Class and the Making of American Religion,M,14:30:00,16:30:00,Marla Frederick,3.5,2.5,"('SR','645\-1','Race Class and the Making of American Religion','M','14:30:00','16:30:00','Marla Frederick',3.5,2.5),"
151,SR,665\-1,Catholicism in America Migration Transnationalism  Devotion,W,13:00:00,16:00:00,Susan Reynolds,3.5,2.5,"('SR','665\-1','Catholicism in America Migration Transnationalism  Devotion','W','13:00:00','16:00:00','Susan Reynolds',3.5,2.5),"
152,DANC,121R\-1,Ballet Dance I Introduction,TuTh,10:00:00,11:15:00,Angela Harris,3.5,2.5,"('DANC','121R\-1','Ballet Dance I Introduction','TuTh','10:00:00','11:15:00','Angela Harris',3.5,2.5),"
153,DANC,121R\-2,Ballet Dance I Introduction,TuTh,11:30:00,12:45:00,Angela Harris,3.5,2.5,"('DANC','121R\-2','Ballet Dance I Introduction','TuTh','11:30:00','12:45:00','Angela Harris',3.5,2.5),"
154,DANC,123R\-1,Contemporary Modern Dance I Introduction,TuTh,14:30:00,15:45:00,Kristin ONeal,3.5,2.5,"('DANC','123R\-1','Contemporary Modern Dance I Introduction','TuTh','14:30:00','15:45:00','Kristin ONeal',3.5,2.5),"
155,DANC,124R\-1,Jazz Dance I Introduction,MW,13:00:00,14:15:00,Tara Myers,5,1.2,"('DANC','124R\-1','Jazz Dance I Introduction','MW','13:00:00','14:15:00','Tara Myers',5.0,1.2),"
156,DANC,150R\-1,Movement Improvisation,TuTh,16:00:00,17:15:00,Kristin ONeal,3.5,2.5,"('DANC','150R\-1','Movement Improvisation','TuTh','16:00:00','17:15:00','Kristin ONeal',3.5,2.5),"
157,DANC,150R\-2,Movement Improvisation,MW,10:00:00,11:15:00,Lori Teague,3,3,"('DANC','150R\-2','Movement Improvisation','MW','10:00:00','11:15:00','Lori Teague',3.0,3.0),"
158,DANC,190\-1,Freshman Seminar,MW,11:30:00,12:45:00,George Staib,3.5,2.5,"('DANC','190\-1','Freshman Seminar','MW','11:30:00','12:45:00','George Staib',3.5,2.5),"
159,DANC,212R\-1,Topics in Dance Technique,MW,16:00:00,17:15:00,Maho Ishiguro,3.5,2.5,"('DANC','212R\-1','Topics in Dance Technique','MW','16:00:00','17:15:00','Maho Ishiguro',3.5,2.5),"
160,DANC,215R\-1,Kuchipudi,MW,10:00:00,11:15:00,Sasikala Penumarthi,3.5,2.5,"('DANC','215R\-1','Kuchipudi','MW','10:00:00','11:15:00','Sasikala Penumarthi',3.5,2.5),"
161,DANC,221R\-1,Ballet Dance II Advanced Beginning,TuTh,10:00:00,11:15:00,George Staib,3.5,2.5,"('DANC','221R\-1','Ballet Dance II Advanced Beginning','TuTh','10:00:00','11:15:00','George Staib',3.5,2.5),"
162,DANC,222R\-1,HipHop beginningintermediate,TuTh,14:30:00,15:45:00,Julio Medina,4.1,2.8,"('DANC','222R\-1','HipHop beginningintermediate','TuTh','14:30:00','15:45:00','Julio Medina',4.1,2.8),"
163,DANC,223R\-1,Contemporary Modern Dance II Advanced Beginning,MW,11:30:00,12:45:00,Kristin ONeal,3.5,2.5,"('DANC','223R\-1','Contemporary Modern Dance II Advanced Beginning','MW','11:30:00','12:45:00','Kristin ONeal',3.5,2.5),"
164,DANC,224R\-1,Jazz Dance II Advanced Beginning,MW,14:30:00,15:45:00,Tara Myers,5,1.2,"('DANC','224R\-1','Jazz Dance II Advanced Beginning','MW','14:30:00','15:45:00','Tara Myers',5.0,1.2),"
165,DANC,226\-1,Topics in Somatic Practices,MW,10:00:00,11:15:00,Mara Mandradjieff,3.5,2.5,"('DANC','226\-1','Topics in Somatic Practices','MW','10:00:00','11:15:00','Mara Mandradjieff',3.5,2.5),"
166,DANC,226\-2,Topics in Somatic Practices,TuTh,14:30:00,15:45:00,Not Listed,3.5,2.5,"('DANC','226\-2','Topics in Somatic Practices','TuTh','14:30:00','15:45:00','Not Listed',3.5,2.5),"
167,DANC,228\-1,HipHop Dance and Identity,TuTh,13:00:00,14:15:00,Julio Medina,4.1,2.8,"('DANC','228\-1','HipHop Dance and Identity','TuTh','13:00:00','14:15:00','Julio Medina',4.1,2.8),"
168,DANC,243\-1,Arts Administration,F,13:00:00,15:45:00,Ariel Fristoe,5,1,"('DANC','243\-1','Arts Administration','F','13:00:00','15:45:00','Ariel Fristoe',5.0,1.0),"
169,DANC,250\-1,Choreography I,MW,16:00:00,17:15:00,Gregory Catellier,3.5,2.5,"('DANC','250\-1','Choreography I','MW','16:00:00','17:15:00','Gregory Catellier',3.5,2.5),"
170,DANC,321R\-1,Ballet Dance III Intermediate,TuTh,11:30:00,12:45:00,Mara Mandradjieff,3.5,2.5,"('DANC','321R\-1','Ballet Dance III Intermediate','TuTh','11:30:00','12:45:00','Mara Mandradjieff',3.5,2.5),"
171,DANC,322R\-1,HipHop intermediateadvanced,TuTh,16:00:00,17:15:00,Julio Medina,4.1,2.8,"('DANC','322R\-1','HipHop intermediateadvanced','TuTh','16:00:00','17:15:00','Julio Medina',4.1,2.8),"
172,DANC,323R\-1,Contemporary Modern Dance III Intermediate,MWF,13:00:00,14:15:00,George Staib,3.5,2.5,"('DANC','323R\-1','Contemporary Modern Dance III Intermediate','MWF','13:00:00','14:15:00','George Staib',3.5,2.5),"
173,DANC,324R\-1,Jazz Dance III Intermediate,MW,16:00:00,17:15:00,Tara Myers,5,1.2,"('DANC','324R\-1','Jazz Dance III Intermediate','MW','16:00:00','17:15:00','Tara Myers',5.0,1.2),"
174,DANC,329\-1,Art as Work Self Community and Practice,MW,11:30:00,12:45:00,Sally Radell,4,2,"('DANC','329\-1','Art as Work Self Community and Practice','MW','11:30:00','12:45:00','Sally Radell',4.0,2.0),"
175,DANC,330\-1,Dance Pedagogy,TuTh,10:00:00,11:15:00,Lori Teague,3,3,"('DANC','330\-1','Dance Pedagogy','TuTh','10:00:00','11:15:00','Lori Teague',3.0,3.0),"
176,DANC,385W\-1,Spec TopicsDance  Mvmnt Studies,MW,13:00:00,14:15:00,Mara Mandradjieff,3.5,2.5,"('DANC','385W\-1','Spec TopicsDance  Mvmnt Studies','MW','13:00:00','14:15:00','Mara Mandradjieff',3.5,2.5),"
177,DANC,421R\-1,Ballet Dance IV Advanced,TuTh,13:00:00,14:15:00,Mara Mandradjieff,3.5,2.5,"('DANC','421R\-1','Ballet Dance IV Advanced','TuTh','13:00:00','14:15:00','Mara Mandradjieff',3.5,2.5),"
178,DANC,423R\-1,Contemporary Modern Dance IV Advanced,MW,14:30:00,15:45:00,George Staib,3.5,2.5,"('DANC','423R\-1','Contemporary Modern Dance IV Advanced','MW','14:30:00','15:45:00','George Staib',3.5,2.5),"
179,DANC,492R\-1,Spec ProjTechnical Production,MTuWThF,11:30:00,12:45:00,Gregory Catellier,3.5,2.5,"('DANC','492R\-1','Spec ProjTechnical Production','MTuWThF','11:30:00','12:45:00','Gregory Catellier',3.5,2.5),"
180,SUST,201\-1,Foundations of Sustainability,MWF,11:30:00,12:45:00,John Sitter,3.5,2.5,"('SUST','201\-1','Foundations of Sustainability','MWF','11:30:00','12:45:00','John Sitter',3.5,2.5),"
181,ARTHIST,101\-1,Art Culture Context I,MW,11:30:00,12:20:00,Linda Merrill,3.9,3.6,"('ARTHIST','101\-1','Art Culture Context I','MW','11:30:00','12:20:00','Linda Merrill',3.9,3.6),"
182,ARTHIST,101\-2,Art Culture Context I,MW,10:00:00,10:50:00,Not Listed,3.5,2.5,"('ARTHIST','101\-2','Art Culture Context I','MW','10:00:00','10:50:00','Not Listed',3.5,2.5),"
183,ARTHIST,101\-5,Art Culture Context I,MW,11:30:00,12:20:00,Not Listed,3.5,2.5,"('ARTHIST','101\-5','Art Culture Context I','MW','11:30:00','12:20:00','Not Listed',3.5,2.5),"
184,ARTHIST,101\-7,Art Culture Context I,Th,13:00:00,13:50:00,Not Listed,3.5,2.5,"('ARTHIST','101\-7','Art Culture Context I','Th','13:00:00','13:50:00','Not Listed',3.5,2.5),"
185,ARTHIST,101\-8,Art Culture Context I,Th,14:30:00,15:20:00,Not Listed,3.5,2.5,"('ARTHIST','101\-8','Art Culture Context I','Th','14:30:00','15:20:00','Not Listed',3.5,2.5),"
186,ARTHIST,101\-9,Art Culture Context I,F,10:00:00,10:50:00,Not Listed,3.5,2.5,"('ARTHIST','101\-9','Art Culture Context I','F','10:00:00','10:50:00','Not Listed',3.5,2.5),"
187,ARTHIST,101\-11,Art Culture Context I,F,11:30:00,12:20:00,Not Listed,3.5,2.5,"('ARTHIST','101\-11','Art Culture Context I','F','11:30:00','12:20:00','Not Listed',3.5,2.5),"
188,ARTHIST,101\-12,Art Culture Context I,F,13:00:00,13:50:00,Not Listed,3.5,2.5,"('ARTHIST','101\-12','Art Culture Context I','F','13:00:00','13:50:00','Not Listed',3.5,2.5),"
189,ARTHIST,103\-1,Understanding Architecture,MW,16:00:00,17:15:00,Not Listed,3.5,2.5,"('ARTHIST','103\-1','Understanding Architecture','MW','16:00:00','17:15:00','Not Listed',3.5,2.5),"
190,ARTHIST,210\-1,Introduction to Graphics  CAD,Tu,18:00:00,21:00:00,Not Listed,3.5,2.5,"('ARTHIST','210\-1','Introduction to Graphics  CAD','Tu','18:00:00','21:00:00','Not Listed',3.5,2.5),"
191,ARTHIST,212\-1,Introto Digital Art History,F,11:30:00,13:30:00,Nicole Corrigan,3.5,2.5,"('ARTHIST','212\-1','Introto Digital Art History','F','11:30:00','13:30:00','Nicole Corrigan',3.5,2.5),"
192,ARTHIST,213\-1,Ancient Egypt Art 3000  1550BC,TuTh,13:00:00,14:15:00,Rune Nyord,3.8,2,"('ARTHIST','213\-1','Ancient Egypt Art 3000  1550BC','TuTh','13:00:00','14:15:00','Rune Nyord',3.8,2.0),"
193,ARTHIST,221\-1,Art  Architecture of Ancient Greece,TuTh,10:00:00,11:15:00,Andrew Ward,0,0,"('ARTHIST','221\-1','Art  Architecture of Ancient Greece','TuTh','10:00:00','11:15:00','Andrew Ward',0.0,0.0),"
194,ARTHIST,233\-1,Introducing Medieval Buildings,MW,13:00:00,14:15:00,Elizabeth Pastan,3.5,2.5,"('ARTHIST','233\-1','Introducing Medieval Buildings','MW','13:00:00','14:15:00','Elizabeth Pastan',3.5,2.5),"
195,ARTHIST,243\-1,Arts Administration,F,13:00:00,15:45:00,Ariel Fristoe,5,1,"('ARTHIST','243\-1','Arts Administration','F','13:00:00','15:45:00','Ariel Fristoe',5.0,1.0),"
196,ARTHIST,252\-1,European Painting 15901789,TuTh,16:00:00,17:15:00,Annie Maloney,3.5,2.5,"('ARTHIST','252\-1','European Painting 15901789','TuTh','16:00:00','17:15:00','Annie Maloney',3.5,2.5),"
197,ARTHIST,265\-1,Europe in the 20th Century,TuTh,11:30:00,12:45:00,Raquel Belden,3.5,2.5,"('ARTHIST','265\-1','Europe in the 20th Century','TuTh','11:30:00','12:45:00','Raquel Belden',3.5,2.5),"
198,ARTHIST,329\-1,Topics Art of Class Antiquity,MW,13:00:00,14:15:00,Eric Varner,3.5,2.5,"('ARTHIST','329\-1','Topics Art of Class Antiquity','MW','13:00:00','14:15:00','Eric Varner',3.5,2.5),"
199,ARTHIST,349RW\-1,Spec StudRenaissance Art History,TuTh,10:00:00,11:15:00,Jean Campbell,3.5,2.5,"('ARTHIST','349RW\-1','Spec StudRenaissance Art History','TuTh','10:00:00','11:15:00','Jean Campbell',3.5,2.5),"
200,ARTHIST,355\-1,Historical Arts of Africa,TuTh,11:30:00,12:45:00,Kyrah Daniels,3.5,2.5,"('ARTHIST','355\-1','Historical Arts of Africa','TuTh','11:30:00','12:45:00','Kyrah Daniels',3.5,2.5),"
201,ARTHIST,369R\-1,Spec Stud19th20th Cent Art,TuTh,14:30:00,15:45:00,Lisa Lee,4.1,3.9,"('ARTHIST','369R\-1','Spec Stud19th20th Cent Art','TuTh','14:30:00','15:45:00','Lisa Lee',4.1,3.9),"
202,ARTHIST,387\-1,Issues in Art Conservation,Th,13:00:00,15:45:00,Renee Stein,3.5,2.5,"('ARTHIST','387\-1','Issues in Art Conservation','Th','13:00:00','15:45:00','Renee Stein',3.5,2.5),"
203,ARTHIST,470RW\-1,SemAncient MediterrAnatolian Art,M,14:30:00,17:15:00,Rune Nyord,3.8,2,"('ARTHIST','470RW\-1','SemAncient MediterrAnatolian Art','M','14:30:00','17:15:00','Rune Nyord',3.8,2.0),"
204,ARTHIST,470RW\-2,SemAncient MediterrAnatolian Art,Tu,13:00:00,15:45:00,Andrew Ward,0,0,"('ARTHIST','470RW\-2','SemAncient MediterrAnatolian Art','Tu','13:00:00','15:45:00','Andrew Ward',0.0,0.0),"
205,ARTHIST,475RW\-1,SemMedEuroRenaisBaroque Art,Th,10:00:00,12:45:00,Elizabeth Pastan,3.5,2.5,"('ARTHIST','475RW\-1','SemMedEuroRenaisBaroque Art','Th','10:00:00','12:45:00','Elizabeth Pastan',3.5,2.5),"
206,ARTHIST,480RW\-1,SemLate18th Cont EurAm Art,Tu,10:00:00,12:45:00,Lisa Lee,4.1,3.9,"('ARTHIST','480RW\-1','SemLate18th Cont EurAm Art','Tu','10:00:00','12:45:00','Lisa Lee',4.1,3.9),"
207,ARTHIST,590R\-1,Seminar in Methods of Art Historical Research,W,17:15:00,20:00:00,Todd Cronan,3.5,3.3,"('ARTHIST','590R\-1','Seminar in Methods of Art Historical Research','W','17:15:00','20:00:00','Todd Cronan',3.5,3.3),"
208,ARTHIST,592G\-1,ConservationCultural Properties,Th,13:00:00,15:45:00,Renee Stein,3.5,2.5,"('ARTHIST','592G\-1','ConservationCultural Properties','Th','13:00:00','15:45:00','Renee Stein',3.5,2.5),"
209,ARTHIST,592H\-1,Intro ComputerAided Design,Tu,18:00:00,21:00:00,Not Listed,3.5,2.5,"('ARTHIST','592H\-1','Intro ComputerAided Design','Tu','18:00:00','21:00:00','Not Listed',3.5,2.5),"
210,ARTHIST,719R\-1,Seminar Ancient Egypt ArtArch,M,14:30:00,17:15:00,Rune Nyord,3.8,2,"('ARTHIST','719R\-1','Seminar Ancient Egypt ArtArch','M','14:30:00','17:15:00','Rune Nyord',3.8,2.0),"
211,ARTHIST,729\-1,Seminar Classical ArtArchitect,Tu,13:00:00,15:45:00,Eric Varner,3.5,2.5,"('ARTHIST','729\-1','Seminar Classical ArtArchitect','Tu','13:00:00','15:45:00','Eric Varner',3.5,2.5),"
212,ARTHIST,739R\-1,Seminar Medieval ArtArchitect,Th,10:00:00,12:45:00,Elizabeth Pastan,3.5,2.5,"('ARTHIST','739R\-1','Seminar Medieval ArtArchitect','Th','10:00:00','12:45:00','Elizabeth Pastan',3.5,2.5),"
213,ARTHIST,775R\-1,Seminar ModContemp ArtArch,Tu,10:00:00,12:45:00,Lisa Lee,4.1,3.9,"('ARTHIST','775R\-1','Seminar ModContemp ArtArch','Tu','10:00:00','12:45:00','Lisa Lee',4.1,3.9),"
214,ARTHIST,790\-1,Grad TutorialTeaching Art History,W,13:00:00,14:50:00,Not Listed,3.5,2.5,"('ARTHIST','790\-1','Grad TutorialTeaching Art History','W','13:00:00','14:50:00','Not Listed',3.5,2.5),"
215,RLE,780\-1,Moral Agency Under Constraint,F,9:30:00,12:30:00,Ellen Marshall,3.5,2.5,"('RLE','780\-1','Moral Agency Under Constraint','F','09:30:00','12:30:00','Ellen Marshall',3.5,2.5),"
216,ECS,101\-1,Emory Edge,W,8:30:00,9:20:00,Shari Obrentz,3.5,2.5,"('ECS','101\-1','Emory Edge','W','08:30:00','09:20:00','Shari Obrentz',3.5,2.5),"
217,ECS,101\-2,Emory Edge,W,8:30:00,9:20:00,Shari Obrentz,3.5,2.5,"('ECS','101\-2','Emory Edge','W','08:30:00','09:20:00','Shari Obrentz',3.5,2.5),"
218,ECS,101\-3,Emory Edge,W,8:30:00,9:20:00,Shari Obrentz,3.5,2.5,"('ECS','101\-3','Emory Edge','W','08:30:00','09:20:00','Shari Obrentz',3.5,2.5),"
219,ECS,101\-4,Emory Edge,W,8:30:00,9:20:00,Shari Obrentz,3.5,2.5,"('ECS','101\-4','Emory Edge','W','08:30:00','09:20:00','Shari Obrentz',3.5,2.5),"
220,ECS,101\-5,Emory Edge,W,16:00:00,16:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-5','Emory Edge','W','16:00:00','16:50:00','Shari Obrentz',3.5,2.5),"
221,ECS,101\-6,Emory Edge,W,16:00:00,16:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-6','Emory Edge','W','16:00:00','16:50:00','Shari Obrentz',3.5,2.5),"
222,ECS,101\-7,Emory Edge,W,16:00:00,16:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-7','Emory Edge','W','16:00:00','16:50:00','Shari Obrentz',3.5,2.5),"
223,ECS,101\-8,Emory Edge,W,16:00:00,16:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-8','Emory Edge','W','16:00:00','16:50:00','Shari Obrentz',3.5,2.5),"
224,ECS,101\-9,Emory Edge,W,16:00:00,16:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-9','Emory Edge','W','16:00:00','16:50:00','Shari Obrentz',3.5,2.5),"
225,ECS,101\-10,Emory Edge,W,16:00:00,16:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-10','Emory Edge','W','16:00:00','16:50:00','Shari Obrentz',3.5,2.5),"
226,ECS,101\-11,Emory Edge,W,16:00:00,16:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-11','Emory Edge','W','16:00:00','16:50:00','Shari Obrentz',3.5,2.5),"
227,ECS,101\-12,Emory Edge,W,16:00:00,16:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-12','Emory Edge','W','16:00:00','16:50:00','Shari Obrentz',3.5,2.5),"
228,ECS,101\-13,Emory Edge,W,17:00:00,17:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-13','Emory Edge','W','17:00:00','17:50:00','Shari Obrentz',3.5,2.5),"
229,ECS,101\-14,Emory Edge,W,17:00:00,17:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-14','Emory Edge','W','17:00:00','17:50:00','Shari Obrentz',3.5,2.5),"
230,ECS,101\-15,Emory Edge,W,17:00:00,17:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-15','Emory Edge','W','17:00:00','17:50:00','Shari Obrentz',3.5,2.5),"
231,ECS,101\-16,Emory Edge,W,17:00:00,17:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-16','Emory Edge','W','17:00:00','17:50:00','Shari Obrentz',3.5,2.5),"
232,ECS,101\-17,Emory Edge,W,17:00:00,17:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-17','Emory Edge','W','17:00:00','17:50:00','Shari Obrentz',3.5,2.5),"
233,ECS,101\-18,Emory Edge,W,17:00:00,17:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-18','Emory Edge','W','17:00:00','17:50:00','Shari Obrentz',3.5,2.5),"
234,ECS,101\-19,Emory Edge,W,17:00:00,17:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-19','Emory Edge','W','17:00:00','17:50:00','Shari Obrentz',3.5,2.5),"
235,ECS,101\-20,Emory Edge,W,17:00:00,17:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-20','Emory Edge','W','17:00:00','17:50:00','Shari Obrentz',3.5,2.5),"
236,ECS,101\-21,Emory Edge,Th,8:30:00,9:20:00,Shari Obrentz,3.5,2.5,"('ECS','101\-21','Emory Edge','Th','08:30:00','09:20:00','Shari Obrentz',3.5,2.5),"
237,ECS,101\-22,Emory Edge,Th,8:30:00,9:20:00,Shari Obrentz,3.5,2.5,"('ECS','101\-22','Emory Edge','Th','08:30:00','09:20:00','Shari Obrentz',3.5,2.5),"
238,ECS,101\-23,Emory Edge,Th,8:30:00,9:20:00,Shari Obrentz,3.5,2.5,"('ECS','101\-23','Emory Edge','Th','08:30:00','09:20:00','Shari Obrentz',3.5,2.5),"
239,ECS,101\-24,Emory Edge,Th,8:30:00,9:20:00,Shari Obrentz,3.5,2.5,"('ECS','101\-24','Emory Edge','Th','08:30:00','09:20:00','Shari Obrentz',3.5,2.5),"
240,ECS,101\-25,Emory Edge,Th,8:30:00,9:20:00,Shari Obrentz,3.5,2.5,"('ECS','101\-25','Emory Edge','Th','08:30:00','09:20:00','Shari Obrentz',3.5,2.5),"
241,ECS,101\-26,Emory Edge,Th,16:00:00,16:50:00,Shari Obrentz,3.5,2.5,"('ECS','101\-26','Emory Edge','Th','16:00:00','16:50:00','Shari Obrentz',3.5,2.5),"
