id,course_code_char,course_code_num,course_name,days,start_time,end_time,professor,professor_rate,professor_lev_diff,sql_text
121,ARTHIST,775,"Seminar: Mod/Contemp Art/Arch: Sculpture, Space, Place",T,10:00:00,12:45:00,L. Lee,4.1,3.9,"('ARTHIST',775,'Seminar: Mod/Contemp Art/Arch: Sculpture, Space, Place','T','10:00:00','12:45:00','L. Lee',4.1,3.9),"
122,ARTHIST,790,Grad Tutorial:Teaching Art History,W,13:00:00,14:50:00,Staff,3,2.4,"('ARTHIST',790,'Grad Tutorial:Teaching Art History','W','13:00:00','14:50:00','Staff',3.0,2.4),"
123,ARTVIS,103,Intro Drawing & Printmaking,M,13:00:00,16:30:00,Staff,3,2.4,"('ARTVIS',103,'Intro Drawing & Printmaking','M','13:00:00','16:30:00','Staff',3.0,2.4),"
124,ARTVIS,109,Intro Sculpture,Th,13:00:00,16:30:00,D. Haugaard,3,2.4,"('ARTVIS',109,'Intro Sculpture','Th','13:00:00','16:30:00','D. Haugaard',3.0,2.4),"
125,ARTVIS,111,Foundations in Art Practices,TTh,10:00:00,12:00:00,D. Haugaard,3,2.4,"('ARTVIS',111,'Foundations in Art Practices','TTh','10:00:00','12:00:00','D. Haugaard',3.0,2.4),"
126,ARTVIS,120,Introduction to Graphic Design,T,9:00:00,12:30:00,J. Foley,3,2.4,"('ARTVIS',120,'Introduction to Graphic Design','T','09:00:00','12:30:00','J. Foley',3.0,2.4),"
127,ARTVIS,205,Intermediate Painting,W,13:00:00,16:30:00,Staff,3,2.4,"('ARTVIS',205,'Intermediate Painting','W','13:00:00','16:30:00','Staff',3.0,2.4),"
128,ARTVIS,220,Intermediate Graphic Design,T,13:00:00,16:30:00,J. Foley,3,2.4,"('ARTVIS',220,'Intermediate Graphic Design','T','13:00:00','16:30:00','J. Foley',3.0,2.4),"
129,ARTVIS,230,New Media Art,W,13:00:00,16:30:00,J. Foley,3,2.4,"('ARTVIS',230,'New Media Art','W','13:00:00','16:30:00','J. Foley',3.0,2.4),"
130,ARTVIS,305,Painting Tutorial,F,10:00:00,13:30:00,Staff,3,2.4,"('ARTVIS',305,'Painting Tutorial','F','10:00:00','13:30:00','Staff',3.0,2.4),"
131,ARTVIS,325,Contemporary Artist Issues,T,13:00:00,16:30:00,D. Fuller,3,2.4,"('ARTVIS',325,'Contemporary Artist Issues','T','13:00:00','16:30:00','D. Fuller',3.0,2.4),"
132,BCDB,501,Foundations in BCDB I,MTWThF,8:00:00,10:00:00,Ghalei/Michailidis,3,2.4,"('BCDB',501,'Foundations in BCDB I','MTWThF','08:00:00','10:00:00','Ghalei/Michailidis',3.0,2.4),"
133,BCDB,570,Introductory Graduate Seminar,W,10:30:00,12:00:00,Koval/Chandler,3,2.4,"('BCDB',570,'Introductory Graduate Seminar','W','10:30:00','12:00:00','Koval/Chandler',3.0,2.4),"
134,BCDB,790,Advanced Graduate Seminar,W,12:00:00,13:00:00,Koval/Chandler,3,2.4,"('BCDB',790,'Advanced Graduate Seminar','W','12:00:00','13:00:00','Koval/Chandler',3.0,2.4),"
135,BI,603,Ancient Judiasm,MTWThF,15:00:00,16:00:00,W. Wilson,3,2.4,"('BI',603,'Ancient Judiasm','MTWThF','15:00:00','16:00:00','W. Wilson',3.0,2.4),"
136,BI,623,The Bible and Asian America,MW,13:00:00,14:20:00,R. Nam,3,2.4,"('BI',623,'The Bible and Asian America','MW','13:00:00','14:20:00','R. Nam',3.0,2.4),"
137,BI,625,Global South Biblical Hermeneutics,MTWThF,13:00:00,17:00:00,M. Dube,3,2.4,"('BI',625,'Global South Biblical Hermeneutics','MTWThF','13:00:00','17:00:00','M. Dube',3.0,2.4),"
138,BIOETH,505,Special Topics in Bioethics: Found. EthicalChallenges in GH,M,15:00:00,17:50:00,J. Lavery,3,2.4,"('BIOETH',505,'Special Topics in Bioethics: Found. EthicalChallenges in GH','M','15:00:00','17:50:00','J. Lavery',3.0,2.4),"
139,BIOL,190,Freshman Seminar:Biology: Test Tube Babies,TTh,13:00:00,14:15:00,S. L'Hernault,3,2.4,"('BIOL',190,'Freshman Seminar:Biology: Test Tube Babies','TTh','13:00:00','14:15:00','S. L'Hernault',3.0,2.4),"
140,BIOL,190,Freshman Seminar:Biology: Perception:Experience theWorld,TTh,11:30:00,12:45:00,A. Escobar,2.7,4,"('BIOL',190,'Freshman Seminar:Biology: Perception:Experience theWorld','TTh','11:30:00','12:45:00','A. Escobar',2.7,4.0),"
141,BIOL,190,Freshman Seminar:Biology: Bioethics&Vulnerable Pop.,TTh,13:00:00,14:15:00,E. Abreu,3,2.4,"('BIOL',190,'Freshman Seminar:Biology: Bioethics&Vulnerable Pop.','TTh','13:00:00','14:15:00','E. Abreu',3.0,2.4),"
142,BIOL,223,Developmental Biology,MW,16:00:00,17:15:00,A. Fritz,2.9,3.9,"('BIOL',223,'Developmental Biology','MW','16:00:00','17:15:00','A. Fritz',2.9,3.9),"
143,BIOL,240,Organismal Form and Function,TTh,14:30:00,15:45:00,K. O'Toole,2.5,3.4,"('BIOL',240,'Organismal Form and Function','TTh','14:30:00','15:45:00','K. O'Toole',2.5,3.4),"
144,BIOL,247,Ecology,MW,11:30:00,12:45:00,M. Reyes,3,2.4,"('BIOL',247,'Ecology','MW','11:30:00','12:45:00','M. Reyes',3.0,2.4),"
145,BIOL,247,Ecology Laboratory,TTh,14:30:00,17:30:00,C. Beck,3.6,3.5,"('BIOL',247,'Ecology Laboratory','TTh','14:30:00','17:30:00','C. Beck',3.6,3.5),"
146,BIOL,250,Cell Biology,TTh,17:30:00,18:45:00,A. Eisen,4.2,3.8,"('BIOL',250,'Cell Biology','TTh','17:30:00','18:45:00','A. Eisen',4.2,3.8),"
147,BIOL,320,Animal Behavior,TTh,14:30:00,15:45:00,H. Gouzoules,3.1,3.2,"('BIOL',320,'Animal Behavior','TTh','14:30:00','15:45:00','H. Gouzoules',3.1,3.2),"
148,BIOL,325,Primate Social Psychology,TTh,10:00:00,11:15:00,B. Wilson,5,2,"('BIOL',325,'Primate Social Psychology','TTh','10:00:00','11:15:00','B. Wilson',5.0,2.0),"
149,BIOL,344,"Food, Health, and Society",MW,8:30:00,9:45:00,C. Quave,3,2.4,"('BIOL',344,'Food, Health, and Society','MW','08:30:00','09:45:00','C. Quave',3.0,2.4),"
150,BIOL,345,Conservation Biology,TTh,10:00:00,11:15:00,J. Wegner,3.5,2.4,"('BIOL',345,'Conservation Biology','TTh','10:00:00','11:15:00','J. Wegner',3.5,2.4),"
151,BIOL,360,Neurobiology Data Lab,TTh,13:00:00,14:15:00,Sober/Prinz,3.9,3.8,"('BIOL',360,'Neurobiology Data Lab','TTh','13:00:00','14:15:00','Sober/Prinz',3.9,3.8),"
152,BIOL,373,Marine Ecology,MW,16:00:00,17:15:00,C. Keogh,3,2.4,"('BIOL',373,'Marine Ecology','MW','16:00:00','17:15:00','C. Keogh',3.0,2.4),"
153,BIOL,385,Special Topics in Biology: Found. Ecological Forecasting,MW,11:30:00,12:45:00,L. Bradley,3,2.4,"('BIOL',385,'Special Topics in Biology: Found. Ecological Forecasting','MW','11:30:00','12:45:00','L. Bradley',3.0,2.4),"
154,BIOL,460,Building Brains,TTh,11:30:00,12:45:00,P. Cafferty,3.8,3.5,"('BIOL',460,'Building Brains','TTh','11:30:00','12:45:00','P. Cafferty',3.8,3.5),"
155,BIOS,502,Statistical Methods III,TTh,10:30:00,11:50:00,J. Binongo,3,2.4,"('BIOS',502,'Statistical Methods III','TTh','10:30:00','11:50:00','J. Binongo',3.0,2.4),"
156,BIOS,506,Foundations of Biostatistical Methods,TTh,13:00:00,14:50:00,J. Switchenko,3,2.4,"('BIOS',506,'Foundations of Biostatistical Methods','TTh','13:00:00','14:50:00','J. Switchenko',3.0,2.4),"
157,BIOS,508,Biostatistical Methods,TTh,13:00:00,14:50:00,Y. Guo,3,2.4,"('BIOS',508,'Biostatistical Methods','TTh','13:00:00','14:50:00','Y. Guo',3.0,2.4),"
158,BIOS,510,Intro. to Probability Theory,MW,10:00:00,11:50:00,R. Zhang,3,2.4,"('BIOS',510,'Intro. to Probability Theory','MW','10:00:00','11:50:00','R. Zhang',3.0,2.4),"
159,BIOS,512,Probability Theory 1,WF,13:00:00,14:50:00,R. Zhang,3,2.4,"('BIOS',512,'Probability Theory 1','WF','13:00:00','14:50:00','R. Zhang',3.0,2.4),"
160,BIOS,516,Introduction to Large Scale Biomedical Data Analysis,W,15:00:00,16:50:00,Qin/Hu,3,2.4,"('BIOS',516,'Introduction to Large Scale Biomedical Data Analysis','W','15:00:00','16:50:00','Qin/Hu',3.0,2.4),"
161,BIOS,522,Survival Analysis Methods,M,10:00:00,11:50:00,N. Dean,3,2.4,"('BIOS',522,'Survival Analysis Methods','M','10:00:00','11:50:00','N. Dean',3.0,2.4),"
162,BIOS,525,Longitudinal and Multilevel Data Analysis,Th,10:00:00,11:50:00,H. Chang,3,2.4,"('BIOS',525,'Longitudinal and Multilevel Data Analysis','Th','10:00:00','11:50:00','H. Chang',3.0,2.4),"
163,BIOS,526,Modern Regression Analysis,MW,13:30:00,14:50:00,B. Risk,3,2.4,"('BIOS',526,'Modern Regression Analysis','MW','13:30:00','14:50:00','B. Risk',3.0,2.4),"
164,BIOS,531,SAS Programming,M,13:00:00,14:50:00,G. Cotsonis,3,2.4,"('BIOS',531,'SAS Programming','M','13:00:00','14:50:00','G. Cotsonis',3.0,2.4),"
165,BIOS,534,Machine Learning,MW,11:30:00,12:45:00,Staff,3,2.4,"('BIOS',534,'Machine Learning','MW','11:30:00','12:45:00','Staff',3.0,2.4),"
166,BIOS,560,Spec Topics in Biostatistics: Applied Spatial Analysis,T,15:00:00,16:50:00,H. Chang,3,2.4,"('BIOS',560,'Spec Topics in Biostatistics: Applied Spatial Analysis','T','15:00:00','16:50:00','H. Chang',3.0,2.4),"
167,BIOS,580,Statistical Practice I,W,10:00:00,11:50:00,Cui/Nizam,3,2.4,"('BIOS',580,'Statistical Practice I','W','10:00:00','11:50:00','Cui/Nizam',3.0,2.4),"
168,BIOS,590,Seminar In Biostatistics,Th,12:00:00,12:50:00,Staff,3,2.4,"('BIOS',590,'Seminar In Biostatistics','Th','12:00:00','12:50:00','Staff',3.0,2.4),"
169,BIOS,707,Advanced Linear Models,MW,13:00:00,14:50:00,A. Manatunga,3,2.4,"('BIOS',707,'Advanced Linear Models','MW','13:00:00','14:50:00','A. Manatunga',3.0,2.4),"
170,BIOS,710,Probability Theory II,TTh,10:00:00,11:50:00,L. Peng,3,2.4,"('BIOS',710,'Probability Theory II','TTh','10:00:00','11:50:00','L. Peng',3.0,2.4),"
171,BIOS,736,Stats Analy W/Missing &Mismeasured,Th,15:00:00,16:50:00,Huang/Lyles,3,4.3,"('BIOS',736,'Stats Analy W/Missing &Mismeasured','Th','15:00:00','16:50:00','Huang/Lyles',3.0,4.3),"
172,BIOS,737,Spatial Analysis Of Public Health Data,T,15:00:00,16:50:00,H. Chang,3,2.4,"('BIOS',737,'Spatial Analysis Of Public Health Data','T','15:00:00','16:50:00','H. Chang',3.0,2.4),"
173,BIOS,760,Advanced Topics in Biostatistics,MW,15:00:00,16:50:00,R. Nabi,3,2.4,"('BIOS',760,'Advanced Topics in Biostatistics','MW','15:00:00','16:50:00','R. Nabi',3.0,2.4),"
174,BIOS,777,How To Teach Biostatistics,F,10:00:00,11:50:00,L. Waller,3,2.4,"('BIOS',777,'How To Teach Biostatistics','F','10:00:00','11:50:00','L. Waller',3.0,2.4),"
175,BIOS,790,Advanced Seminar In Biostatistics,Th,12:00:00,12:50:00,Staff,3,2.4,"('BIOS',790,'Advanced Seminar In Biostatistics','Th','12:00:00','12:50:00','Staff',3.0,2.4),"
176,BL,521,Introduction to Biblical Greek I,Th,14:30:00,17:30:00,G. Lee,3,2.4,"('BL',521,'Introduction to Biblical Greek I','Th','14:30:00','17:30:00','G. Lee',3.0,2.4),"
177,BMI,500,Introduction to Ethical Data Science and Informatics,W,9:00:00,11:30:00,Clifford/Reyna,3,2.4,"('BMI',500,'Introduction to Ethical Data Science and Informatics','W','09:00:00','11:30:00','Clifford/Reyna',3.0,2.4),"
178,BMI,550,Applied Biomedical Natural Language,TTh,17:30:00,18:45:00,A. Sarker,3,2.4,"('BMI',550,'Applied Biomedical Natural Language','TTh','17:30:00','18:45:00','A. Sarker',3.0,2.4),"
179,BMI,585,Topics in Biomedical Informatics: HPC & Cloud Computing for Data,TTh,10:00:00,11:15:00,T. Pan,3,2.4,"('BMI',585,'Topics in Biomedical Informatics: HPC & Cloud Computing for Data','TTh','10:00:00','11:15:00','T. Pan',3.0,2.4),"
180,BSHES,539,Qualitative Data Analysis,T,9:00:00,11:50:00,A. Rubtsova,3,2.4,"('BSHES',539,'Qualitative Data Analysis','T','09:00:00','11:50:00','A. Rubtsova',3.0,2.4),"
181,BSHES,542,Socio-Behavioral Measurement,T,13:00:00,15:50:00,M. Sutter,3,2.4,"('BSHES',542,'Socio-Behavioral Measurement','T','13:00:00','15:50:00','M. Sutter',3.0,2.4),"
182,BSHES,560,BSHE Seminar: Emerging Topics: Health Equity,Th,10:00:00,11:50:00,T. Wright,3,2.4,"('BSHES',560,'BSHE Seminar: Emerging Topics: Health Equity','Th','10:00:00','11:50:00','T. Wright',3.0,2.4),"
183,BSHES,560,BSHE Seminar: Firearm Injury Theory/Prevent,Th,15:00:00,16:50:00,R. Smith,3,2.4,"('BSHES',560,'BSHE Seminar: Firearm Injury Theory/Prevent','Th','15:00:00','16:50:00','R. Smith',3.0,2.4),"
184,BSHES,584,Mental Health/Medical Interface in US,W,13:00:00,14:50:00,B. Druss,3,2.4,"('BSHES',584,'Mental Health/Medical Interface in US','W','13:00:00','14:50:00','B. Druss',3.0,2.4),"
185,BSHES,585,Introduction to Public Mental Health,M,13:00:00,14:50:00,B. Green,3,2.4,"('BSHES',585,'Introduction to Public Mental Health','M','13:00:00','14:50:00','B. Green',3.0,2.4),"
186,BSHES,591,Injury Prevention and Control,W,15:00:00,16:50:00,Dawson/Head,3,2.4,"('BSHES',591,'Injury Prevention and Control','W','15:00:00','16:50:00','Dawson/Head',3.0,2.4),"
187,BSHES,714,Proposal Development I,Th,11:30:00,13:20:00,H. Cooper,3,2.4,"('BSHES',714,'Proposal Development I','Th','11:30:00','13:20:00','H. Cooper',3.0,2.4),"
188,BSHES,716,Teaching in Public Health,MT,9:00:00,15:30:00,Walker/Comeau,2.9,3.2,"('BSHES',716,'Teaching in Public Health','MT','09:00:00','15:30:00','Walker/Comeau',2.9,3.2),"
189,CB,533,Principles of Cancer Biology I,MTTh,8:30:00,10:30:00,M. Gilbert-Ross,3,2.4,"('CB',533,'Principles of Cancer Biology I','MTTh','08:30:00','10:30:00','M. Gilbert-Ross',3.0,2.4),"
190,CB,570,Introductory Graduate Seminar,W,15:30:00,17:30:00,Staff,3,2.4,"('CB',570,'Introductory Graduate Seminar','W','15:30:00','17:30:00','Staff',3.0,2.4),"
191,CBSC,370,Community Building and Social Change I - Principles and Perspectives,MW,11:30:00,12:45:00,M. Rich,3,3.7,"('CBSC',370,'Community Building and Social Change I - Principles and Perspectives','MW','11:30:00','12:45:00','M. Rich',3.0,3.7),"
192,CE,551,Contextual Education I Site Reflection: Campbell-Stone Apartments,T,14:30:00,16:00:00,L. Campbell,3,2.4,"('CE',551,'Contextual Education I Site Reflection: Campbell-Stone Apartments','T','14:30:00','16:00:00','L. Campbell',3.0,2.4),"
193,CE,551,"Contextual Education I Site Reflection: Metro RYDC, DJJ",T,15:00:00,16:30:00,L. Campbell,3,2.4,"('CE',551,'Contextual Education I Site Reflection: Metro RYDC, DJJ','T','15:00:00','16:30:00','L. Campbell',3.0,2.4),"
194,CE,551,Contextual Education I Site Reflection: New American Pathways,F,10:00:00,11:30:00,L. Campbell,3,2.4,"('CE',551,'Contextual Education I Site Reflection: New American Pathways','F','10:00:00','11:30:00','L. Campbell',3.0,2.4),"
195,CE,552,Con Ed lla for Anglican Studies,W,14:30:00,17:30:00,Staff,3,2.4,"('CE',552,'Con Ed lla for Anglican Studies','W','14:30:00','17:30:00','Staff',3.0,2.4),"
196,CHEM,202,Principles of Reactivity,TTh,11:30:00,12:45:00,J. Soria,4.3,3.9,"('CHEM',202,'Principles of Reactivity','TTh','11:30:00','12:45:00','J. Soria',4.3,3.9),"
197,CHEM,204,Macromolecules,MW,8:30:00,9:45:00,D. Lynn,3.3,3.5,"('CHEM',204,'Macromolecules','MW','08:30:00','09:45:00','D. Lynn',3.3,3.5),"
198,CHEM,205,Light and Matter,TTh,13:00:00,14:15:00,K. Davis,3,2.4,"('CHEM',205,'Light and Matter','TTh','13:00:00','14:15:00','K. Davis',3.0,2.4),"
199,CHEM,333,Biophysical Chemistry,TTh,10:00:00,11:15:00,B. Dyer,3,2.4,"('CHEM',333,'Biophysical Chemistry','TTh','10:00:00','11:15:00','B. Dyer',3.0,2.4),"
200,CHEM,340,Biochemistry,TTh,11:30:00,12:45:00,K. Salaita,3.3,4.1,"('CHEM',340,'Biochemistry','TTh','11:30:00','12:45:00','K. Salaita',3.3,4.1),"
201,CHEM,350,Inorganic Chemistry,TTh,17:30:00,18:45:00,C. Hill,1.7,2.2,"('CHEM',350,'Inorganic Chemistry','TTh','17:30:00','18:45:00','C. Hill',1.7,2.2),"
202,CHEM,370,Special Topics in Chemistry: Organic Synthesis Modern Drug,MW,10:00:00,11:15:00,S. Blakey,3,2,"('CHEM',370,'Special Topics in Chemistry: Organic Synthesis Modern Drug','MW','10:00:00','11:15:00','S. Blakey',3.0,2.0),"
203,CHEM,470,Special Topics in Chemistry: Capstone: Medicinal Chemistry,TTh,13:00:00,14:15:00,D. Liotta,3.4,3.6,"('CHEM',470,'Special Topics in Chemistry: Capstone: Medicinal Chemistry','TTh','13:00:00','14:15:00','D. Liotta',3.4,3.6),"
204,CHEM,521,Advanced Organic Chemistry I,TTh,10:00:00,11:15:00,H. Davies,3.4,3.7,"('CHEM',521,'Advanced Organic Chemistry I','TTh','10:00:00','11:15:00','H. Davies',3.4,3.7),"
205,CHEM,522,Advanced Organic Chemistry II,MW,8:30:00,9:45:00,M. Dai,3,2.4,"('CHEM',522,'Advanced Organic Chemistry II','MW','08:30:00','09:45:00','M. Dai',3.0,2.4),"
206,CHEM,531,Intro to Molecular Quantum Mechanics,TTh,14:30:00,15:45:00,F. Liu,3,2.4,"('CHEM',531,'Intro to Molecular Quantum Mechanics','TTh','14:30:00','15:45:00','F. Liu',3.0,2.4),"
207,CHEM,533,"Thermodynamics, Kinetics, and Modeling",TTh,8:30:00,9:45:00,L. Wang,3,2.4,"('CHEM',533,'Thermodynamics, Kinetics, and Modeling','TTh','08:30:00','09:45:00','L. Wang',3.0,2.4),"
208,CHEM,536,Adv. Physical Chemistry V,MW,11:30:00,12:45:00,R. Ribeiro,3,2.4,"('CHEM',536,'Adv. Physical Chemistry V','MW','11:30:00','12:45:00','R. Ribeiro',3.0,2.4),"
209,CHEM,571,Biomolecular Chemistry,TTh,14:30:00,15:45:00,V. Conticello,3,2.4,"('CHEM',571,'Biomolecular Chemistry','TTh','14:30:00','15:45:00','V. Conticello',3.0,2.4),"
210,CHEM,574,BioOrganic Chemistry,MW,8:30:00,9:45:00,M. Raj,3,2.4,"('CHEM',574,'BioOrganic Chemistry','MW','08:30:00','09:45:00','M. Raj',3.0,2.4),"
211,CHEM,729,Special Topics in Chemistry: Structural&Mechanistic Biochem,MW,10:00:00,11:15:00,C. Dunham,3,2.4,"('CHEM',729,'Special Topics in Chemistry: Structural&Mechanistic Biochem','MW','10:00:00','11:15:00','C. Dunham',3.0,2.4),"
212,CHN,103,Elem Chinese For Heritage Speakers,MWF,14:30:00,15:45:00,Staff,3,2.4,"('CHN',103,'Elem Chinese For Heritage Speakers','MWF','14:30:00','15:45:00','Staff',3.0,2.4),"
213,CHN,260,East Asia: 1500 to Present,MW,13:00:00,14:15:00,Andrade/Cho,4.6,3,"('CHN',260,'East Asia: 1500 to Present','MW','13:00:00','14:15:00','Andrade/Cho',4.6,3.0),"
214,CHN,271,Modern China in Film & Fiction,MW,11:30:00,12:45:00,G. Chen,3,2.4,"('CHN',271,'Modern China in Film & Fiction','MW','11:30:00','12:45:00','G. Chen',3.0,2.4),"
215,CHN,272,Literature in Early & Imperial China,TTh,10:00:00,11:15:00,M. Sibau,4.7,3.2,"('CHN',272,'Literature in Early & Imperial China','TTh','10:00:00','11:15:00','M. Sibau',4.7,3.2),"
216,CHN,301,Advanced Chinese I: Oral/Writ Comm,TThF,13:00:00,13:50:00,Staff,3,2.4,"('CHN',301,'Advanced Chinese I: Oral/Writ Comm','TThF','13:00:00','13:50:00','Staff',3.0,2.4),"
217,CHN,303,Advanced Chinese for Heritage Speakers,MW,16:00:00,17:15:00,Staff,3,2.4,"('CHN',303,'Advanced Chinese for Heritage Speakers','MW','16:00:00','17:15:00','Staff',3.0,2.4),"
218,CHN,319,Chinese Drama,TTh,13:00:00,14:15:00,M. Sibau,4.7,3.2,"('CHN',319,'Chinese Drama','TTh','13:00:00','14:15:00','M. Sibau',4.7,3.2),"
219,CHN,375,Topics in Chinese Studies: Chinese Pol.Thought/Propaganda,TTh,14:30:00,15:45:00,K. Wang,3,2.4,"('CHN',375,'Topics in Chinese Studies: Chinese Pol.Thought/Propaganda','TTh','14:30:00','15:45:00','K. Wang',3.0,2.4),"
220,CHN,401,Advanced Readings in Modern Chn I,TTh,10:00:00,11:15:00,H. Cheng,4.2,3.3,"('CHN',401,'Advanced Readings in Modern Chn I','TTh','10:00:00','11:15:00','H. Cheng',4.2,3.3),"
221,CHP,501,Introduction to Chaplaincy,Th,14:30:00,16:30:00,D. Tumminio Hansen,3,2.4,"('CHP',501,'Introduction to Chaplaincy','Th','14:30:00','16:30:00','D. Tumminio Hansen',3.0,2.4),"
222,CL,104,Ancient Cities and Urban Culture,MWF,14:30:00,15:45:00,K. Dickson,3.4,2.6,"('CL',104,'Ancient Cities and Urban Culture','MWF','14:30:00','15:45:00','K. Dickson',3.4,2.6),"
223,CL,105,"Ancient Aliens, Lost Cities",MWF,11:30:00,12:45:00,S. Blakely,4,3.3,"('CL',105,'Ancient Aliens, Lost Cities','MWF','11:30:00','12:45:00','S. Blakely',4.0,3.3),"
224,CL,150,Masterworks of Classical Literature,MWF,10:00:00,10:50:00,N. Slater,4.9,3,"('CL',150,'Masterworks of Classical Literature','MWF','10:00:00','10:50:00','N. Slater',4.9,3.0),"
225,CL,190,Freshman Seminar: Slavery in Ancient Rome,MW,10:00:00,11:15:00,Staff,3,2.4,"('CL',190,'Freshman Seminar: Slavery in Ancient Rome','MW','10:00:00','11:15:00','Staff',3.0,2.4),"
226,CL,201,The Greeks,TThF,11:30:00,12:20:00,L. Pratt,4.5,2.8,"('CL',201,'The Greeks','TThF','11:30:00','12:20:00','L. Pratt',4.5,2.8),"
227,CL,210,Roman Law,TTh,10:00:00,11:15:00,E. Master,5,2.3,"('CL',210,'Roman Law','TTh','10:00:00','11:15:00','E. Master',5.0,2.3),"
228,CL,221,Art & Architecture of Ancient Greece,TTh,10:00:00,11:15:00,A. Ward,3,2.4,"('CL',221,'Art & Architecture of Ancient Greece','TTh','10:00:00','11:15:00','A. Ward',3.0,2.4),"
229,CL,329,Spec Stud in Classical Culture: Roman Art in the MCCM,TTh,13:00:00,14:15:00,E. Varner,3,2.4,"('CL',329,'Spec Stud in Classical Culture: Roman Art in the MCCM','TTh','13:00:00','14:15:00','E. Varner',3.0,2.4),"
230,CL,329,Spec Stud in Classical Culture: History of Rome,MW,16:00:00,17:15:00,Staff,3,2.4,"('CL',329,'Spec Stud in Classical Culture: History of Rome','MW','16:00:00','17:15:00','Staff',3.0,2.4),"
231,CM,510,Congregational Song,T,18:00:00,21:00:00,J. Abbington Jr.,3,2.4,"('CM',510,'Congregational Song','T','18:00:00','21:00:00','J. Abbington Jr.',3.0,2.4),"
232,CM,515,Introduction to Church Music,M,14:00:00,17:00:00,J. Abbington Jr.,3,2.4,"('CM',515,'Introduction to Church Music','M','14:00:00','17:00:00','J. Abbington Jr.',3.0,2.4),"
233,CM,520,Music & Worship in the Black Church,MTWThF,10:00:00,14:30:00,J. Abbington Jr.,3,2.4,"('CM',520,'Music & Worship in the Black Church','MTWThF','10:00:00','14:30:00','J. Abbington Jr.',3.0,2.4),"
234,CM,530,Candler Chorale,T,12:00:00,12:50:00,D. Daniel,3,2.4,"('CM',530,'Candler Chorale','T','12:00:00','12:50:00','D. Daniel',3.0,2.4),"
235,CM,550,Candler Voices,T,12:00:00,12:50:00,W. Buthod,3,2.4,"('CM',550,'Candler Voices','T','12:00:00','12:50:00','W. Buthod',3.0,2.4),"
236,CM,600,Candler Singers,M,17:30:00,19:00:00,D. Daniel,3,2.4,"('CM',600,'Candler Singers','M','17:30:00','19:00:00','D. Daniel',3.0,2.4),"
237,CPLT,190,Fresh Sem: Literature,TTh,13:00:00,14:15:00,Staff,3,2.4,"('CPLT',190,'Fresh Sem: Literature','TTh','13:00:00','14:15:00','Staff',3.0,2.4),"
238,CPLT,301,Methods of Literary Interpretation,TTh,14:30:00,15:45:00,Staff,3,2.4,"('CPLT',301,'Methods of Literary Interpretation','TTh','14:30:00','15:45:00','Staff',3.0,2.4),"
